initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
46,12,1,31,0.982,0,0,1,replayed_pf_result
46,12,1,32,0.9841,0,0,1,replayed_pf_result
46,12,1,33,0.9972,0,0,1,replayed_pf_result
46,12,1,34,1.0123,0,0,1,replayed_pf_result
46,12,1,35,1.0494,0,0,1,replayed_pf_result
46,12,1,36,1.0636,0,0,1,replayed_pf_result
46,12,1,37,1.0275,0,0,1,replayed_pf_result
46,12,1,38,1.0265,0,0,1,replayed_pf_result
46,12,1,39,1,0,0,1,replayed_pf_result
46,12,2,1,1.0393836,0,0,1,replayed_after_load_shedding
46,12,2,2,1.0484941,0,0,1,replayed_after_load_shedding
46,12,2,3,1.0307077,0,0,1,replayed_after_load_shedding
46,12,2,4,1.00446,0,0,1,replayed_after_load_shedding
46,12,2,5,1.0060063,0,0,1,replayed_after_load_shedding
46,12,2,6,1.0082256,0,0,1,replayed_after_load_shedding
46,12,2,7,0.99839728,0,0,1,replayed_after_load_shedding
46,12,2,8,0.99787232,0,0,1,replayed_after_load_shedding
46,12,2,9,1.038332,0,0,1,replayed_after_load_shedding
46,12,2,10,1.0178431,0,0,1,replayed_after_load_shedding
46,12,2,11,1.0133858,0,0,1,replayed_after_load_shedding
46,12,2,12,1.000815,0,0,1,replayed_after_load_shedding
46,12,2,13,1.014923,0,0,1,replayed_after_load_shedding
46,12,2,14,1.012319,0,0,1,replayed_after_load_shedding
46,12,2,15,0.935427713678545,0,0,1,replayed_after_load_shedding
46,12,2,16,0.949757927374956,0,0,1,replayed_after_load_shedding
46,12,2,17,0.927176136343381,0,0,1,replayed_after_load_shedding
46,12,2,18,0.924524304566834,0,0,1,replayed_after_load_shedding
46,12,2,19,1.02278857130041,0,0,1,replayed_after_load_shedding
46,12,2,20,0.979393116381286,0,0,1,replayed_after_load_shedding
46,12,2,21,0.953328122562337,0,0,1,replayed_after_load_shedding
46,12,2,22,0.995197073010656,0,0,1,replayed_after_load_shedding
46,12,2,23,0.994655473370324,0,0,1,replayed_after_load_shedding
46,12,2,24,0.955596160402095,0,0,1,replayed_after_load_shedding
46,12,2,25,1.0576827,0,0,1,replayed_after_load_shedding
46,12,2,26,0.901147822257925,0,0,1,replayed_after_load_shedding
46,12,2,27,0.902149331421035,0,0,1,replayed_after_load_shedding
46,12,2,28,0.897051813105573,0.00294818689442722,0.171830780172522,1,replayed_after_load_shedding
46,12,2,29,0.897392985306372,0.00260701469362778,0.151920125571475,1,replayed_after_load_shedding
46,12,2,30,1.0499,0,0,1,replayed_after_load_shedding
46,12,2,31,0.982,0,0,1,replayed_after_load_shedding
46,12,2,32,0.9841,0,0,1,replayed_after_load_shedding
46,12,2,33,0.9972,0,0,1,replayed_after_load_shedding
46,12,2,34,1.0123,0,0,1,replayed_after_load_shedding
46,12,2,35,1.0494,0,0,1,replayed_after_load_shedding
46,12,2,36,1.0636,0,0,1,replayed_after_load_shedding
46,12,2,37,1.0275,0,0,1,replayed_after_load_shedding
46,12,2,38,1.0265,0,0,1,replayed_after_load_shedding
46,12,2,39,1.03,0,0,1,replayed_after_load_shedding
46,13,1,1,0.894674926168087,0.00532507383191283,0.310733498390197,1,replayed_pf_result
46,13,1,2,0.971644253838815,0,0,1,replayed_pf_result
46,13,1,3,0.938096030773465,0,0,1,replayed_pf_result
46,13,1,4,0.899572453009837,0.000427546990162675,0.0248875588580045,1,replayed_pf_result
46,13,1,5,0.89908331456501,0.000916685434989573,0.0533734166483366,1,replayed_pf_result
46,13,1,6,0.907628472826141,0,0,1,replayed_pf_result
46,13,1,7,0.880367460332854,0.0196325396671456,1.15385759445108,1,replayed_pf_result
46,13,1,8,0.871914043406908,0.028085956593092,1.65770743415421,1,replayed_pf_result
46,13,1,9,0.904356482548308,0,0,1,replayed_pf_result
46,13,1,10,0.939550258981859,0,0,1,replayed_pf_result
46,13,1,11,0.92712467570776,0,0,1,replayed_pf_result
46,13,1,12,0.912632023746731,0,0,1,replayed_pf_result
46,13,1,13,0.930245675569592,0,0,1,replayed_pf_result
46,13,1,14,0.917288600381744,0,0,1,replayed_pf_result
46,13,1,15,0.940214742400373,0,0,1,replayed_pf_result
46,13,1,16,0.974652865470262,0,0,1,replayed_pf_result
46,13,1,17,0.953964964752109,0,0,1,replayed_pf_result
46,13,1,18,0.943899762626433,0,0,1,replayed_pf_result
46,13,1,19,1.02960065312555,0,0,1,replayed_pf_result
46,13,1,20,0.980283926599542,0,0,1,replayed_pf_result
46,13,1,21,0.995581473272778,0,0,1,replayed_pf_result
46,13,1,22,1.03263054957842,0,0,1,replayed_pf_result
46,13,1,23,1.02763633009313,0,0,1,replayed_pf_result
46,13,1,24,0.987060223471851,0,0,1,replayed_pf_result
46,13,1,25,0.951185584377411,0,0,1,replayed_pf_result
46,13,1,26,0.931767397350594,0,0,1,replayed_pf_result
46,13,1,27,0.935196127711696,0,0,1,replayed_pf_result
46,13,1,28,0.919812027043377,0,0,1,replayed_pf_result
46,13,1,29,0.919866347739688,0,0,1,replayed_pf_result
46,13,1,30,1.0499,0,0,1,replayed_pf_result
46,13,1,31,0.982,0,0,1,replayed_pf_result
46,13,1,32,0.9841,0,0,1,replayed_pf_result
46,13,1,33,0.9972,0,0,1,replayed_pf_result
46,13,1,34,1.0123,0,0,1,replayed_pf_result
46,13,1,35,1.0494,0,0,1,replayed_pf_result
46,13,1,36,1.0636,0,0,1,replayed_pf_result
46,13,1,37,1.0275,0,0,1,replayed_pf_result
46,13,1,38,1.0265,0,0,1,replayed_pf_result
46,13,1,39,1,0,0,1,replayed_pf_result
46,13,2,1,1.0393836,0,0,1,replayed_after_load_shedding
46,13,2,2,1.0484941,0,0,1,replayed_after_load_shedding
46,13,2,3,1.0307077,0,0,1,replayed_after_load_shedding
46,13,2,4,1.00446,0,0,1,replayed_after_load_shedding
46,13,2,5,1.0060063,0,0,1,replayed_after_load_shedding
46,13,2,6,1.0082256,0,0,1,replayed_after_load_shedding
46,13,2,7,0.99839728,0,0,1,replayed_after_load_shedding
46,13,2,8,0.99787232,0,0,1,replayed_after_load_shedding
46,13,2,9,1.038332,0,0,1,replayed_after_load_shedding
46,13,2,10,1.0178431,0,0,1,replayed_after_load_shedding
46,13,2,11,1.0133858,0,0,1,replayed_after_load_shedding
46,13,2,12,1.000815,0,0,1,replayed_after_load_shedding
46,13,2,13,1.014923,0,0,1,replayed_after_load_shedding
46,13,2,14,1.012319,0,0,1,replayed_after_load_shedding
46,13,2,15,0.878901548272373,0.0210984517276271,1.24092551693391,1,replayed_after_load_shedding
46,13,2,16,0.8973923828225,0.00260761717750013,0.151955280269495,1,replayed_after_load_shedding
