parameter_set_id,target_group,scenario_id,metric_name,paper_value,sim_value_used_in_pilot,sim_source_file_used_in_pilot,raw_markov_var_value,weighted_markov_var_value,paper_severity_markov_var_value,chain_summary_value_if_available,ratio_paper_to_sim_used,ratio_paper_to_raw,ratio_paper_to_weighted,ratio_paper_to_paper_severity,possible_scale_issue,note
low_hidden_failure,wind_speed_scan,wind_speed_12_00,SLLR,6.6351,0.0180831691001574,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.732382163751573,0.723984727136674,0.0180831691001574,1,366.921304736472,9.05961440405948,9.16469609274979,366.921304736472,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,wind_speed_scan,wind_speed_12_00,SLFOR,4.7631,0.048289184975391,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,1.30858753201277,1.30858753201277,0.048289184975391,2.40634218995111,98.6369929918543,3.63987878798888,3.63987878798888,98.6369929918543,near_100_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,wind_speed_scan,wind_speed_12_00,SNVOR,4.9822,0.0108707077317484,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.206878069093983,0.202087672799735,0.0108707077317484,1.92552049121421,458.314225986341,24.0827847138143,24.6536561630717,458.314225986341,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,wind_speed_scan,wind_speed_12_00,CRI,5.9301,0.0226818800015223,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.742522418472294,0.736525877244505,0.0226818800015223,1.37781524398594,261.446582011809,7.98642553069429,8.05144826979566,261.446582011809,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_40pct,SLLR,6.3899,0.0108162871121601,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.693316363485193,0.693316363485193,0.0108162871121601,1,590.76649258101,9.21642750198333,9.21642750198333,590.76649258101,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_40pct,SLFOR,4.2521,0.0266314229065927,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,1.11199893723392,1.16929862332904,0.0266314229065927,2.8078617216846,159.664769506078,3.8238345897857,3.63645343898046,159.664769506078,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_40pct,SNVOR,4.6697,0.00679915068282321,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.199992902465965,0.199992902465965,0.00679915068282321,1.34362275579534,686.806370065768,23.3493286132726,23.3493286132726,686.806370065768,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_40pct,CRI,5.6183,0.0131758869851793,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.678388186031093,0.689848123250117,0.0131758869851793,1.31269662480007,426.407725439635,8.28183644068131,8.14425641042584,426.407725439635,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_60pct,SLLR,7.8006,0.0226345190960232,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.746435732296382,0.744284987920176,0.0226345190960232,1,344.632901936518,10.4504643366975,10.4806628194906,344.632901936518,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_60pct,SLFOR,5.8361,0.0580277804190634,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,1.70654739230257,1.70654739230257,0.0580277804190634,3.15995931120377,100.574241472843,3.41982884643221,3.41982884643221,100.574241472843,near_100_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_60pct,SNVOR,6.2773,0.0166502451172272,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.220259028874978,0.220259028874978,0.0166502451172272,1.9905595359581,377.009464773896,28.4996262448931,28.4996262448931,377.009464773896,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_60pct,CRI,7.103,0.028516316564872,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.833222723613339,0.831932276987615,0.028516316564872,1.59446676493867,249.085465994226,8.52473150179733,8.53795458654352,249.085465994226,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_80pct,SLLR,14.0526,0.0194718970025162,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.715277060485463,0.715277060485463,0.0194718970025162,1,721.686233148424,19.6463730997642,19.6463730997642,721.686233148424,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_80pct,SLFOR,12.5517,0.0813203662684152,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,1.76354278644758,1.76354278644758,0.0813203662684152,5.18420385237066,154.348788328995,7.1173209385431,7.1173209385431,154.348788328995,near_100_scale_gap,pilot_source_note=paper_severity_valid
low_hidden_failure,penetration_scan,penetration_80pct,SNVOR,11.8034,0.0104307161639185,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.246500444280425,0.227589916849164,0.0104307161639185,2.29517072261506,1131.60015232989,47.8838893554778,51.8625788146087,1131.60015232989,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
low_hidden_failure,penetration_scan,penetration_80pct,CRI,13.3026,0.0300333546879765,C:\Users\24186\Documents\New project 13\results\calibration\pilot\low_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.831174882436879,0.827392776950627,0.0300333546879765,1.87139022223531,442.927543000234,16.0045741047886,16.0777328139448,442.927543000234,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,topology_compare,concentrated_bus34,SLLR,8.5328,0.3,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.312781109744925,0.3,NaN,1,28.4426666666667,27.2804198660161,28.4426666666667,NaN,no_simple_scale_hint,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
medium_hidden_failure,topology_compare,concentrated_bus34,SLFOR,6.2588,0,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.76030151409115,0,NaN,1.93621790772862,Inf,8.23199728528971,Inf,NaN,near_10_scale_gap,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
medium_hidden_failure,topology_compare,concentrated_bus34,SNVOR,3.8986,0.196175810999135,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.196175810999135,0.196175810999135,NaN,1,19.8729903556621,19.8729903556621,19.8729903556621,NaN,near_10_scale_gap,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot
medium_hidden_failure,topology_compare,concentrated_bus34,CRI,7.1512,0.219235162199827,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.378964130865012,0.219235162199827,NaN,1,32.6188551519025,18.8703875052156,32.6188551519025,NaN,no_simple_scale_hint,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
medium_hidden_failure,topology_compare,distributed_30_39,SLLR,6.3899,0.0132582812182234,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_var_metrics_paper_severity.csv,0.700291642616277,0.700291642616277,0.0132582812182234,1,481.955382815167,9.124626957031,9.124626957031,481.955382815167,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,topology_compare,distributed_30_39,SLFOR,4.2521,0.029269229015685,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_var_metrics_paper_severity.csv,1.60127202383699,1.67297727884469,0.029269229015685,3.81240791911057,145.275435773226,2.65545137659438,2.54163643091219,145.275435773226,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,topology_compare,distributed_30_39,SNVOR,2.6697,0.00959535518532867,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_var_metrics_paper_severity.csv,0.206878069093983,0.206878069093983,0.00959535518532867,2.14093849036497,278.228366583238,12.9047028121051,12.9047028121051,278.228366583238,near_100_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,topology_compare,distributed_30_39,CRI,5.2183,0.0157278855711368,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_var_metrics_paper_severity.csv,0.781805004155961,0.796146055157501,0.0157278855711368,1.37781524398594,331.786493257328,6.6746822702084,6.55445061392368,331.786493257328,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,SLLR,7.5361,0.00957671649014225,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_var_metrics_paper_severity.csv,0.700291642616277,0.693316363485193,0.00957671649014225,1,786.918982905806,10.7613736069236,10.8696410425353,786.918982905806,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,SLFOR,6.0213,0.0250523042945962,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_var_metrics_paper_severity.csv,1.29639641257013,1.31402926977335,0.0250523042945962,2.6047008384257,240.349148293668,4.64464413941308,4.58231801871398,240.349148293668,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,SNVOR,6.5482,0.00325276932437545,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_var_metrics_paper_severity.csv,0.212404606639498,0.244456059502701,0.00325276932437545,1.36142836301705,2013.11539399041,30.828898222127,26.7868181026932,2013.11539399041,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_11_28,CRI,7.0356,0.0114070446178797,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_var_metrics_paper_severity.csv,0.721935189411692,0.727686883946326,0.0114070446178797,1.34148775481,616.776758194863,9.74547314383351,9.66844415532841,616.776758194863,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,SLLR,6.6351,0.0132582812182234,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.700291642616277,0.700291642616277,0.0132582812182234,1,500.449484423374,9.47476679174892,9.47476679174892,500.449484423374,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,SLFOR,4.7631,0.029269229015685,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,1.60127202383699,1.67297727884469,0.029269229015685,3.81240791911057,162.734043915114,2.97457267041149,2.84707990970999,162.734043915114,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,SNVOR,4.9822,0.00959535518532867,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.206878069093983,0.206878069093983,0.00959535518532867,2.14093849036497,519.230388429789,24.0827847138143,24.0827847138143,519.230388429789,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,wind_speed_scan,wind_speed_12_00,CRI,5.9301,0.0157278855711368,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_12_00\tables\markov_var_metrics_paper_severity.csv,0.781805004155961,0.796146055157501,0.0157278855711368,1.37781524398594,377.043689259966,7.58513947656571,7.44850767215929,377.043689259966,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_40pct,SLLR,6.3899,0.00971490518143582,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.700291642616277,0.693316363485193,0.00971490518143582,1,657.741880199761,9.124626957031,9.21642750198333,657.741880199761,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_40pct,SLFOR,4.2521,0.0259072615224566,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,1.29681406179884,1.3144254580312,0.0259072615224566,2.60746393288405,164.127729066009,3.2788817805552,3.23494951655073,164.127729066009,near_100_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
