parameter_set_id,scenario_id,sample_variant,sigma,metric_name,var_value,sample_count,valid_sample_count,quantile_rule,probability_status_summary,note
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,wind_speed_12_00,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.9,SLFOR,2.0883393408129,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.9,SNVOR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.9,CRI_basic,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.9,CRI_recomputed,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.95,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.95,SLFOR,2.85476041608016,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.95,SNVOR,1.92682338253775,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.95,CRI_basic,1.37781524398594,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.95,CRI_recomputed,1.37781524398594,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.98,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.98,SLFOR,6.37291437566126,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.98,SNVOR,3.23577202129435,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.98,CRI_basic,2.00249570122808,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,severity_only,0.98,CRI_recomputed,2.00249570122808,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.9,SLLR,0.000448260431739798,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.9,SLFOR,0.000844206739483068,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.9,SNVOR,0.000569093706522289,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.9,CRI_basic,0.000553,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.9,CRI_recomputed,0.000553,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.95,SLLR,0.000514,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.95,SLFOR,0.00150290429068584,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.95,SNVOR,0.000888296068066219,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.95,CRI_basic,0.00072658936451862,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.95,CRI_recomputed,0.000726589364518619,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.98,SLLR,0.000553,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.98,SLFOR,0.00259868223576315,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.98,SNVOR,0.00170470409108395,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.98,CRI_basic,0.000943803442130369,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_actual,0.98,CRI_recomputed,0.000943803442130368,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.9,SLLR,4.48260431739799,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.9,SLFOR,8.44206739483068,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.9,SNVOR,5.69093706522289,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.9,CRI_basic,5.53,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.9,CRI_recomputed,5.53,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.95,SLLR,5.14,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.95,SLFOR,15.0290429068584,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.95,SNVOR,8.88296068066219,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.95,CRI_basic,7.2658936451862,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.95,CRI_recomputed,7.26589364518619,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.98,SLLR,5.53,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.98,SLFOR,25.9868223576315,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.98,SNVOR,17.0470409108395,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.98,CRI_basic,9.43803442130369,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,initial_probability_weighted_display,0.98,CRI_recomputed,9.43803442130368,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.9,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.9,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_40pct,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.9,SLFOR,4.18468491362697,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.9,SNVOR,1.9368612163552,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.9,CRI_basic,1.49442978627718,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.9,CRI_recomputed,1.49442978627718,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.95,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.95,SLFOR,5.06790773431045,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.95,SNVOR,2.18025101556478,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.95,CRI_basic,1.84905821832024,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.95,CRI_recomputed,1.84905821832024,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.98,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.98,SLFOR,6.81143896308714,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.98,SNVOR,2.6114711046537,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.98,CRI_basic,2.0543632527513,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,severity_only,0.98,CRI_recomputed,2.0543632527513,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.9,SLLR,0.000473,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.9,SLFOR,0.00145023372634613,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.9,SNVOR,0.000619385336678868,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.9,CRI_basic,0.000595362320956322,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.9,CRI_recomputed,0.000595362320956321,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.95,SLLR,0.000553,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.95,SLFOR,0.0027116935924341,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.95,SNVOR,0.000999260887050966,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.95,CRI_basic,0.000829496812557383,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.95,CRI_recomputed,0.000829496812557383,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.98,SLLR,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.98,SLFOR,0.00304010958993949,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.98,SNVOR,0.00113365257084314,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.98,CRI_basic,0.00119563941310126,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_actual,0.98,CRI_recomputed,0.00119563941310125,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.9,SLLR,4.73,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.9,SLFOR,14.5023372634613,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.9,SNVOR,6.19385336678869,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.9,CRI_basic,5.95362320956322,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.9,CRI_recomputed,5.95362320956321,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.95,SLLR,5.53,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.95,SLFOR,27.116935924341,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.95,SNVOR,9.99260887050966,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.95,CRI_basic,8.29496812557383,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.95,CRI_recomputed,8.29496812557383,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.98,SLLR,5.82,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.98,SLFOR,30.4010958993949,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.98,SNVOR,11.3365257084314,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.98,CRI_basic,11.9563941310126,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,initial_probability_weighted_display,0.98,CRI_recomputed,11.9563941310125,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.9,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.9,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_60pct,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.9,SLFOR,1.57820461743358,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.9,SNVOR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.9,CRI_basic,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.9,CRI_recomputed,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.95,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.95,SLFOR,3.22276123070372,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.95,SNVOR,1.99470869670849,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.95,CRI_basic,1.12469498072248,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.95,CRI_recomputed,1.12469498072248,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.98,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.98,SLFOR,4.34195501222109,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.98,SNVOR,2.38720183009127,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.98,CRI_basic,1.24345760818949,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,severity_only,0.98,CRI_recomputed,1.24345760818949,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.9,SLLR,0.000434,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.9,SLFOR,0.000818985117528722,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.9,SNVOR,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.9,CRI_basic,0.000542426144672753,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.9,CRI_recomputed,0.000542426144672753,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.95,SLLR,0.000514,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.95,SLFOR,0.0018208600953476,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
low_hidden_failure,penetration_80pct,initial_probability_weighted_actual,0.95,SNVOR,0.000812729069461648,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
